cID,countryname,continent,year,l_yield,temp
70,"Libya","AF",2005,-1.232506,-2.390733
70,"Libya","AF",2006,-1.246888,-2.503315
70,"Libya","AF",2007,-1.22169,-2.245694
70,"Libya","AF",2008,-1.260025,-1.976543
71,"Madagascar","AF",1961,.4748647,1.000947
71,"Madagascar","AF",1962,.4029991,.6454144
71,"Madagascar","AF",1963,.3951721,.457933
71,"Madagascar","AF",1964,.4093388,.46804
71,"Madagascar","AF",1965,.3606028,.372963
71,"Madagascar","AF",1966,.279146,.5444026
71,"Madagascar","AF",1967,.251829,.9772614
71,"Madagascar","AF",1968,.2857924,.5442739
71,"Madagascar","AF",1969,.2997114,.9858251
71,"Madagascar","AF",1970,.3707186,.7579604
71,"Madagascar","AF",1971,.2631447,.5772141
71,"Madagascar","AF",1972,.2657191,.6623333
71,"Madagascar","AF",1973,.2631758,.4530115
71,"Madagascar","AF",1974,.2171392,.4677688
71,"Madagascar","AF",1975,.1880229,.3943169
71,"Madagascar","AF",1976,.2436495,.8096216
71,"Madagascar","AF",1977,.1667511,.7309547
71,"Madagascar","AF",1978,.0836108,.9221956
71,"Madagascar","AF",1979,.1486751,.6064489
71,"Madagascar","AF",1980,.0819429,.6931428
71,"Madagascar","AF",1981,.0141807,.6253948
71,"Madagascar","AF",1982,-.0125875,.6951931
71,"Madagascar","AF",1983,.0820502,.5941895
71,"Madagascar","AF",1984,.0553947,.4526304
71,"Madagascar","AF",1985,.0096554,.6234124
71,"Madagascar","AF",1986,.0126687,.5232643
71,"Madagascar","AF",1987,.095013,.732419
71,"Madagascar","AF",1988,.0034191,.6717148
71,"Madagascar","AF",1989,.0831606,.4856351
71,"Madagascar","AF",1990,.0705771,.3109956
71,"Madagascar","AF",1991,.0457148,.8021901
71,"Madagascar","AF",1992,.0970996,.9133064
71,"Madagascar","AF",1993,.0177771,1.000087
71,"Madagascar","AF",1994,.0357799,.6366912
71,"Madagascar","AF",1995,.0422384,.6718799
71,"Madagascar","AF",1996,.0050254,.7897397
71,"Madagascar","AF",1997,.0390422,.7087533
71,"Madagascar","AF",1998,-.0515853,.6564695
71,"Madagascar","AF",1999,-.0072596,.6783766
71,"Madagascar","AF",2000,-.0323943,.6274121
71,"Madagascar","AF",2001,-.0114976,.8427079
71,"Madagascar","AF",2002,-.0310081,.7043243
71,"Madagascar","AF",2003,.045386,.5892886
71,"Madagascar","AF",2004,.0915335,.5952728
71,"Madagascar","AF",2005,.1625755,.6026673
71,"Madagascar","AF",2006,.1241116,.8222511
71,"Madagascar","AF",2007,.0809748,.8288726
71,"Madagascar","AF",2008,.0426398,.5895407
72,"Malawi","AF",1961,-.1201647,4.195032
72,"Malawi","AF",1962,-.1366785,4.047348
72,"Malawi","AF",1963,-.3007088,3.719766
72,"Malawi","AF",1964,-.1080409,3.999874
72,"Malawi","AF",1965,-.3509379,3.765688
72,"Malawi","AF",1966,-.2812897,4.168403
72,"Malawi","AF",1967,.0724439,4.314269
72,"Malawi","AF",1968,-.2414965,4.039223
72,"Malawi","AF",1969,-.3047875,4.299624
72,"Malawi","AF",1970,-.3669537,4.19131
72,"Malawi","AF",1971,-.195277,4.056373
72,"Malawi","AF",1972,-.1810897,4.277808
72,"Malawi","AF",1973,-.1927458,4.133986
72,"Malawi","AF",1974,-.2509871,3.870645
72,"Malawi","AF",1975,-.3618757,4.110784
72,"Malawi","AF",1976,-.2655358,4.344372
72,"Malawi","AF",1977,-.0999626,4.482048
72,"Malawi","AF",1978,-.1790559,4.335995
72,"Malawi","AF",1979,-.2133306,4.260791
72,"Malawi","AF",1980,-.2661802,4.254952
72,"Malawi","AF",1981,-.3542089,4.017336
72,"Malawi","AF",1982,-.3224114,4.067235
72,"Malawi","AF",1983,-.3293878,4.761182
72,"Malawi","AF",1984,-.3339033,4.277315
72,"Malawi","AF",1985,-.3933545,4.158195
72,"Malawi","AF",1986,-.4918732,4.266438
72,"Malawi","AF",1987,-.5368511,5.101443
72,"Malawi","AF",1988,-.451917,4.784956
72,"Malawi","AF",1989,-.4225304,4.324193
72,"Malawi","AF",1990,-.6033755,4.709622
72,"Malawi","AF",1991,-.4784322,4.321508
72,"Malawi","AF",1992,-1.293185,4.856273
72,"Malawi","AF",1993,-.238726,4.390828
72,"Malawi","AF",1994,-.7289901,4.187415
72,"Malawi","AF",1995,-.365135,4.701179
72,"Malawi","AF",1996,-.3621016,4.664381
72,"Malawi","AF",1997,-.6012328,4.334594
72,"Malawi","AF",1998,-.400973,4.521811
72,"Malawi","AF",1999,-.1243994,3.753625
72,"Malawi","AF",2000,-.1529191,4.116554
72,"Malawi","AF",2001,-.5531355,4.3497
72,"Malawi","AF",2002,-.6630281,4.690958
72,"Malawi","AF",2003,-.5540875,4.506638
72,"Malawi","AF",2004,-.7438518,4.416389
72,"Malawi","AF",2005,-1.011032,5.133584
72,"Malawi","AF",2006,-.4052048,4.689385
72,"Malawi","AF",2007,.155164,4.666597
72,"Malawi","AF",2008,-.3170456,4.540257
73,"Malaysia","AS",1961,.6360661,.8794056
73,"Malaysia","AS",1962,.5585114,1.002207
73,"Malaysia","AS",1963,.5934615,1.043708
73,"Malaysia","AS",1964,.504382,1.172748
73,"Malaysia","AS",1965,.5666828,1.09672
73,"Malaysia","AS",1966,.573962,1.022754
73,"Malaysia","AS",1967,.4502858,1.075127
73,"Malaysia","AS",1968,.5353661,1.098458
73,"Malaysia","AS",1969,.5692669,1.084141
73,"Malaysia","AS",1970,.6196977,1.049829
73,"Malaysia","AS",1971,.5832002,1.096972
73,"Malaysia","AS",1972,.5531232,1.276591
73,"Malaysia","AS",1973,.6760963,1.08142
73,"Malaysia","AS",1974,.6632184,1.115094
73,"Malaysia","AS",1975,.5945676,1.038293
73,"Malaysia","AS",1976,.6220641,.9983461
73,"Malaysia","AS",1977,.5985595,.7978473
73,"Malaysia","AS",1978,.5336707,1.090387
73,"Malaysia","AS",1979,.6632158,.9763734
73,"Malaysia","AS",1980,.604462,1.00701
73,"Malaysia","AS",1981,.569028,1.131695
73,"Malaysia","AS",1982,.5303698,1.026851
73,"Malaysia","AS",1983,.481872,1.03024
73,"Malaysia","AS",1984,.4155241,.8124555
73,"Malaysia","AS",1985,.4221843,.9755871
73,"Malaysia","AS",1986,.3978215,.9896797
73,"Malaysia","AS",1987,.357806,.8618345
73,"Malaysia","AS",1988,.3212592,.7968063
73,"Malaysia","AS",1989,.3686673,.7613271
73,"Malaysia","AS",1990,.4132279,.7352128
73,"Malaysia","AS",1991,.4148597,.9761822
73,"Malaysia","AS",1992,.5205196,.9587738
73,"Malaysia","AS",1993,.4629828,.8931873
73,"Malaysia","AS",1994,.4896464,.6962329
73,"Malaysia","AS",1995,.5030696,.7921707
73,"Malaysia","AS",1996,.471355,1.000857
73,"Malaysia","AS",1997,.4521114,1.005522
73,"Malaysia","AS",1998,.364736,1.001511
73,"Malaysia","AS",1999,.3869303,.6904005
73,"Malaysia","AS",2000,.442722,.8276437
73,"Malaysia","AS",2001,.419268,.7704919
73,"Malaysia","AS",2002,.4655134,.7880245
73,"Malaysia","AS",2003,.4643256,.6868209
73,"Malaysia","AS",2004,.4341548,.742955
73,"Malaysia","AS",2005,.4662149,.7177587
73,"Malaysia","AS",2006,.4458737,.6473015
73,"Malaysia","AS",2007,.5164573,.5684966
73,"Malaysia","AS",2008,.4953428,.5405314
74,"Mali","AF",1961,-.4504593,10.67862
74,"Mali","AF",1962,-.4787563,10.80359
74,"Mali","AF",1963,-.6079336,11.20451
74,"Mali","AF",1964,-.4716259,10.92524
74,"Mali","AF",1965,-.4044152,10.75504
74,"Mali","AF",1966,-.4209634,11.02904
74,"Mali","AF",1967,-.5408002,10.77891
74,"Mali","AF",1968,-.5022139,11.19695
74,"Mali","AF",1969,-.4074863,11.67618
74,"Mali","AF",1970,-.4355524,11.35769
74,"Mali","AF",1971,-.5051754,11.32188
74,"Mali","AF",1972,-.6949346,11.32942
74,"Mali","AF",1973,-.6871015,11.38125
74,"Mali","AF",1974,-.6038867,10.88004
74,"Mali","AF",1975,-.5039312,10.67103
74,"Mali","AF",1976,-.7570629,10.66545
74,"Mali","AF",1977,-.8463987,11.15174
74,"Mali","AF",1978,-.3249122,11.26379
74,"Mali","AF",1979,-.5396241,11.19124
74,"Mali","AF",1980,-.7579295,11.80114
74,"Mali","AF",1981,-.6462087,11.47674
74,"Mali","AF",1982,-.7208447,11.10432
74,"Mali","AF",1983,-.6397172,11.60317
74,"Mali","AF",1984,-.8616137,11.55579
74,"Mali","AF",1985,-.4689375,11.53409
74,"Mali","AF",1986,-.4792213,11.0418
74,"Mali","AF",1987,-.5057952,12.04764
74,"Mali","AF",1988,-.6360739,11.18739
74,"Mali","AF",1989,-.649731,11.24374
74,"Mali","AF",1990,-.9146314,11.49109
74,"Mali","AF",1991,-.5564247,11.52072
74,"Mali","AF",1992,-.8661472,11.30077
74,"Mali","AF",1993,-.9075197,11.77066
74,"Mali","AF",1994,-.8207698,10.71827
74,"Mali","AF",1995,-.8450721,11.22531
74,"Mali","AF",1996,-.5960002,11.89951
74,"Mali","AF",1997,-.5918873,11.41707
74,"Mali","AF",1998,-.4943787,11.56845
74,"Mali","AF",1999,-.5208237,10.89493
74,"Mali","AF",2000,-.6625913,11.30826
74,"Mali","AF",2001,-.7286397,11.30222
74,"Mali","AF",2002,-.9404343,11.58933
74,"Mali","AF",2003,-.7647155,11.49063
74,"Mali","AF",2004,-.910309,11.93032
74,"Mali","AF",2005,-.6738989,11.73715
74,"Mali","AF",2006,-.6554318,11.24378
74,"Mali","AF",2007,-.6515291,11.39091
74,"Mali","AF",2008,-.4514174,11.07771
75,"Mauritania","AF",1961,-1.099234,11.30439
75,"Mauritania","AF",1962,-1.134234,11.32973
75,"Mauritania","AF",1963,-1.151549,11.43122
75,"Mauritania","AF",1964,-1.160108,11.23372
75,"Mauritania","AF",1965,-1.273377,10.91879
75,"Mauritania","AF",1966,-1.177837,11.37821
75,"Mauritania","AF",1967,-1.231678,10.95895
75,"Mauritania","AF",1968,-1.185499,11.57395
75,"Mauritania","AF",1969,-1.189981,12.03909
75,"Mauritania","AF",1970,-1.318937,12.02212
75,"Mauritania","AF",1971,-1.896898,11.64148
75,"Mauritania","AF",1972,-1.882278,11.91174
75,"Mauritania","AF",1973,-1.819544,11.73435
75,"Mauritania","AF",1974,-1.484216,11.20338
75,"Mauritania","AF",1975,-1.207467,11.22533
75,"Mauritania","AF",1976,-.9522185,11.22335
75,"Mauritania","AF",1977,-1.24281,12.08241
75,"Mauritania","AF",1978,-1.513688,11.82211
75,"Mauritania","AF",1979,-1.552169,12.03727
75,"Mauritania","AF",1980,-1.300138,12.35779
75,"Mauritania","AF",1981,-1.336019,11.98481
75,"Mauritania","AF",1982,-1.274712,11.58564
75,"Mauritania","AF",1983,-1.23328,12.51135
75,"Mauritania","AF",1984,-1.190676,11.94774
75,"Mauritania","AF",1985,-.9979802,11.87713
75,"Mauritania","AF",1986,-.9232282,11.33495
75,"Mauritania","AF",1987,-.5280063,12.52902
75,"Mauritania","AF",1988,-.7443379,11.63246
75,"Mauritania","AF",1989,-.6391452,11.86315
75,"Mauritania","AF",1990,-.7343312,12.11661
75,"Mauritania","AF",1991,-1.00522,12.17136
75,"Mauritania","AF",1992,-.7107198,12.08492
75,"Mauritania","AF",1993,-.8004431,12.30654
75,"Mauritania","AF",1994,-1.023576,11.29305
75,"Mauritania","AF",1995,-.8935044,11.84821
75,"Mauritania","AF",1996,-.8554611,12.51648
75,"Mauritania","AF",1997,-.9001053,12.1756
75,"Mauritania","AF",1998,-.7921315,12.37058
75,"Mauritania","AF",1999,-.8278553,11.45186
75,"Mauritania","AF",2000,-.8152693,12.05694
75,"Mauritania","AF",2001,-1.163377,12.04084
75,"Mauritania","AF",2002,-.696185,12.10602
75,"Mauritania","AF",2003,-.9610837,12.19906
75,"Mauritania","AF",2004,-1.22485,12.59041
75,"Mauritania","AF",2005,-.9292204,12.11097
75,"Mauritania","AF",2006,-1.180705,11.85458
75,"Mauritania","AF",2007,-1.092303,11.966
75,"Mauritania","AF",2008,-1.056409,11.91677
76,"Mexico","NM",1961,-.0046866,1.951181
76,"Mexico","NM",1962,-.0458849,2.311874
76,"Mexico","NM",1963,-.0469008,2.167299
76,"Mexico","NM",1964,.0819596,2.19499
76,"Mexico","NM",1965,.0932688,2.290712
76,"Mexico","NM",1966,.0729516,1.63097
76,"Mexico","NM",1967,.0652508,2.153554
76,"Mexico","NM",1968,.1211992,1.860049
76,"Mexico","NM",1969,.1291491,2.135699
76,"Mexico","NM",1970,.1836163,1.794286
76,"Mexico","NM",1971,.1047918,2.379773
76,"Mexico","NM",1972,.0937474,2.475583
76,"Mexico","NM",1973,.1148456,2.124604
76,"Mexico","NM",1974,.1026735,2.336494
76,"Mexico","NM",1975,.1800316,2.213708
76,"Mexico","NM",1976,.1779299,2.018888
76,"Mexico","NM",1977,.214873,2.101346
76,"Mexico","NM",1978,.2519358,2.394095
76,"Mexico","NM",1979,.3231236,2.122782
76,"Mexico","NM",1980,.3465417,2.364785
76,"Mexico","NM",1981,.3604103,2.283369
76,"Mexico","NM",1982,.4033018,2.681468
76,"Mexico","NM",1983,.3151349,1.953666
76,"Mexico","NM",1984,.3503957,1.426238
76,"Mexico","NM",1985,.3388408,1.76197
76,"Mexico","NM",1986,.2817741,1.319073
76,"Mexico","NM",1987,.3037365,1.847718
76,"Mexico","NM",1988,.182325,2.000114
76,"Mexico","NM",1989,.2001025,1.917819
76,"Mexico","NM",1990,.2907447,1.770846
76,"Mexico","NM",1991,.2763652,2.209216
76,"Mexico","NM",1992,.4339855,1.988832
76,"Mexico","NM",1993,.3339607,2.226779
76,"Mexico","NM",1994,.3041138,2.402741
76,"Mexico","NM",1995,.2896654,2.499229
76,"Mexico","NM",1996,.2455044,2.426115
76,"Mexico","NM",1997,.3312389,2.052553
76,"Mexico","NM",1998,.2903956,2.312643
76,"Mexico","NM",1999,.3149956,2.077234
76,"Mexico","NM",2000,.3467304,2.203937
76,"Mexico","NM",2001,.3345384,1.96535
76,"Mexico","NM",2002,.3618046,1.919874
76,"Mexico","NM",2003,.3428427,2.064586
76,"Mexico","NM",2004,.3603948,1.903855
76,"Mexico","NM",2005,.3818309,2.152684
76,"Mexico","NM",2006,.3944173,2.114535
76,"Mexico","NM",2007,.4621952,1.941357
76,"Mexico","NM",2008,.4533878,2.012249
77,"Mongolia","AS",1961,-1.020732,-19.96914
77,"Mongolia","AS",1962,-.3123034,-19.69307
77,"Mongolia","AS",1963,-.3703785,-18.91596
77,"Mongolia","AS",1964,-.2891928,-19.99604
77,"Mongolia","AS",1965,-.4537722,-19.35103
77,"Mongolia","AS",1966,-.5935761,-20.50035
77,"Mongolia","AS",1967,-.4537998,-19.78889
77,"Mongolia","AS",1968,-.8797092,-19.98312
77,"Mongolia","AS",1969,-1.417771,-20.9982
77,"Mongolia","AS",1970,-.6326664,-20.48961
77,"Mongolia","AS",1971,-.4269941,-19.70668
77,"Mongolia","AS",1972,-1.01944,-19.75615
77,"Mongolia","AS",1973,-.2098295,-19.35827
77,"Mongolia","AS",1974,-.6598116,-20.21626
77,"Mongolia","AS",1975,-.2688882,-19.17433
77,"Mongolia","AS",1976,-.5422888,-19.94399
77,"Mongolia","AS",1977,-.5177063,-19.67468
77,"Mongolia","AS",1978,-.8666837,-19.36588
77,"Mongolia","AS",1979,-.943498,-19.40259
77,"Mongolia","AS",1980,-1.097574,-20.24609
77,"Mongolia","AS",1981,-.9232053,-19.98027
77,"Mongolia","AS",1982,-.4369282,-19.08173
77,"Mongolia","AS",1983,-.1383363,-19.68862
77,"Mongolia","AS",1984,-.5342073,-20.6309
77,"Mongolia","AS",1985,-.2161785,-20.44382
77,"Mongolia","AS",1986,-.2426056,-19.51531
77,"Mongolia","AS",1987,-.4374472,-20.31474
77,"Mongolia","AS",1988,-.3589996,-19.58043
77,"Mongolia","AS",1989,-.3658336,-19.10112
77,"Mongolia","AS",1990,-.5011669,-19.18712
77,"Mongolia","AS",1991,-.6403995,-19.76091
77,"Mongolia","AS",1992,-.7445771,-19.12555
77,"Mongolia","AS",1993,-.7803839,-19.55639
77,"Mongolia","AS",1994,-.9244061,-19.04188
77,"Mongolia","AS",1995,-.9397777,-18.77983
77,"Mongolia","AS",1996,-1.104708,-19.54723
77,"Mongolia","AS",1997,-.9303535,-18.76642
77,"Mongolia","AS",1998,-1.134482,-18.77106
77,"Mongolia","AS",1999,-1.180223,-18.8831
77,"Mongolia","AS",2000,-.9243796,-19.75554
77,"Mongolia","AS",2001,-1.053719,-19.5041
77,"Mongolia","AS",2002,-1.237967,-19.07295
77,"Mongolia","AS",2003,-.9696954,-19.90979
77,"Mongolia","AS",2004,-.984141,-19.05428
77,"Mongolia","AS",2005,-1.492337,-20.29332
77,"Mongolia","AS",2006,-.6795469,-19.42313
77,"Mongolia","AS",2007,-.8070581,-17.68084
77,"Mongolia","AS",2008,-.4620633,-18.67639
78,"Morocco","AF",1961,-1.00191,-2.241761
78,"Morocco","AF",1962,-.0966867,-2.741618
78,"Morocco","AF",1963,-.2841926,-2.985384
78,"Morocco","AF",1964,-.3281242,-2.732601
78,"Morocco","AF",1965,-.3225075,-3.114963
78,"Morocco","AF",1966,-.9401233,-3.046439
78,"Morocco","AF",1967,-.5680357,-3.035105
78,"Morocco","AF",1968,.0619374,-3.012567
78,"Morocco","AF",1969,-.3982485,-3.259093
78,"Morocco","AF",1970,-.3083704,-2.867681
78,"Morocco","AF",1971,-.187104,-3.53026
78,"Morocco","AF",1972,-.2066348,-3.9056
78,"Morocco","AF",1973,-.6679803,-3.408813
78,"Morocco","AF",1974,-.3252578,-3.383106
78,"Morocco","AF",1975,-.4957873,-3.269665
78,"Morocco","AF",1976,-.1983938,-3.315037
78,"Morocco","AF",1977,-.9030322,-3.467403
78,"Morocco","AF",1978,-.4002563,-2.939013
78,"Morocco","AF",1979,-.4492372,-3.281418
78,"Morocco","AF",1980,-.4186479,-2.933349
78,"Morocco","AF",1981,-1.192633,-2.757373
78,"Morocco","AF",1982,-.3417577,-3.225207
78,"Morocco","AF",1983,-.7404085,-2.813593
78,"Morocco","AF",1984,-.6772603,-3.143544
78,"Morocco","AF",1985,-.4465853,-2.55698
78,"Morocco","AF",1986,-.1532788,-3.15092
78,"Morocco","AF",1987,-.696942,-2.673141
78,"Morocco","AF",1988,-.1949023,-3.024611
78,"Morocco","AF",1989,-.2927792,-2.494023
78,"Morocco","AF",1990,-.4815107,-2.843095
78,"Morocco","AF",1991,-.1554867,-3.361168
78,"Morocco","AF",1992,-1.094215,-3.120935
78,"Morocco","AF",1993,-1.215733,-3.549131
78,"Morocco","AF",1994,-.1589885,-3.002542
78,"Morocco","AF",1995,-1.440791,-2.452321
78,"Morocco","AF",1996,-.1687536,-2.844319
78,"Morocco","AF",1997,-.8360866,-2.610271
78,"Morocco","AF",1998,-.5645467,-3.099355
78,"Morocco","AF",1999,-.9781158,-3.281482
78,"Morocco","AF",2000,-1.672182,-2.866305
78,"Morocco","AF",2001,-.8262339,-2.589
78,"Morocco","AF",2002,-.6412696,-2.922902
78,"Morocco","AF",2003,-.3841675,-2.744712
78,"Morocco","AF",2004,-.3508092,-2.890586
78,"Morocco","AF",2005,-1.003092,-3.01745
78,"Morocco","AF",2006,-.271111,-2.794915
78,"Morocco","AF",2007,-1.4091,-3.093553
78,"Morocco","AF",2008,-.7834777,-2.988943
79,"Mozambique","AF",1961,-.2359179,5.309965
79,"Mozambique","AF",1962,-.3143948,5.295124
79,"Mozambique","AF",1963,-.2622214,4.875516
79,"Mozambique","AF",1964,-.2582828,5.161691
79,"Mozambique","AF",1965,-.2624975,4.90587
79,"Mozambique","AF",1966,-.2613832,5.244438
79,"Mozambique","AF",1967,-.2906748,5.434995
79,"Mozambique","AF",1968,-.2893476,5.165841
79,"Mozambique","AF",1969,-.3912352,5.394574
79,"Mozambique","AF",1970,-.2487205,5.40702
79,"Mozambique","AF",1971,-.381223,5.118081
79,"Mozambique","AF",1972,-.341595,5.054242
79,"Mozambique","AF",1973,-.4267041,5.039638
79,"Mozambique","AF",1974,-.627399,4.766093
79,"Mozambique","AF",1975,-.9358069,4.918209
79,"Mozambique","AF",1976,-.598609,5.129021
79,"Mozambique","AF",1977,-.6192678,5.253114
79,"Mozambique","AF",1978,-.7414829,5.18317
79,"Mozambique","AF",1979,-.8480433,5.145916
79,"Mozambique","AF",1980,-.9560482,5.105935
79,"Mozambique","AF",1981,-.993988,4.816076
79,"Mozambique","AF",1982,-1.174998,5.002543
79,"Mozambique","AF",1983,-1.181233,5.561681
79,"Mozambique","AF",1984,-1.173467,5.161949
79,"Mozambique","AF",1985,-1.181932,4.980186
79,"Mozambique","AF",1986,-1.174114,5.012839
79,"Mozambique","AF",1987,-1.459701,5.62301
79,"Mozambique","AF",1988,-1.530666,5.28149
79,"Mozambique","AF",1989,-1.514888,5.031261
79,"Mozambique","AF",1990,-1.341598,5.247797
79,"Mozambique","AF",1991,-1.684364,5.179058
79,"Mozambique","AF",1992,-2.300744,5.934999
79,"Mozambique","AF",1993,-1.20809,5.438578
79,"Mozambique","AF",1994,-1.272667,4.965959
79,"Mozambique","AF",1995,-1.061419,5.571237
79,"Mozambique","AF",1996,-.8879013,5.40704
79,"Mozambique","AF",1997,-.850828,5.047388
79,"Mozambique","AF",1998,-.8557388,5.290478
79,"Mozambique","AF",1999,-.6960332,4.787776
79,"Mozambique","AF",2000,-.8105348,4.886686
79,"Mozambique","AF",2001,-.8380418,5.247442
79,"Mozambique","AF",2002,-.8978118,5.448215
79,"Mozambique","AF",2003,-.9453028,5.347887
79,"Mozambique","AF",2004,-1.020943,5.136256
79,"Mozambique","AF",2005,-1.061128,5.759375
79,"Mozambique","AF",2006,-1.02137,5.349353
79,"Mozambique","AF",2007,-.9752414,5.265638
79,"Mozambique","AF",2008,-.9535279,5.261515
80,"Myanmar","AS",1961,.3240239,5.308097
80,"Myanmar","AS",1962,.2815267,5.482347
80,"Myanmar","AS",1963,.2503152,5.330215
80,"Myanmar","AS",1964,.3023347,5.57739
80,"Myanmar","AS",1965,.2585992,5.476095
80,"Myanmar","AS",1966,.1404656,5.729503
80,"Myanmar","AS",1967,.1848306,5.411853
80,"Myanmar","AS",1968,.2260423,5.4026
80,"Myanmar","AS",1969,.2085783,5.437541
80,"Myanmar","AS",1970,.2283589,5.348287
80,"Myanmar","AS",1971,.1712319,5.218156
80,"Myanmar","AS",1972,.1131804,5.726683
80,"Myanmar","AS",1973,.2271675,5.425845
80,"Myanmar","AS",1974,.1375064,5.455335
80,"Myanmar","AS",1975,.1784828,5.492383
80,"Myanmar","AS",1976,.2173219,5.404272
80,"Myanmar","AS",1977,.2511841,5.263013
80,"Myanmar","AS",1978,.2899846,5.482353
80,"Myanmar","AS",1979,.4127156,5.797174
80,"Myanmar","AS",1980,.5176876,5.70276
80,"Myanmar","AS",1981,.5483142,5.549494
80,"Myanmar","AS",1982,.6163264,5.393119
80,"Myanmar","AS",1983,.5900735,5.289065
80,"Myanmar","AS",1984,.5614343,5.537382
80,"Myanmar","AS",1985,.5140346,5.580045
80,"Myanmar","AS",1986,.4869562,5.634915
80,"Myanmar","AS",1987,.5211876,5.587884
80,"Myanmar","AS",1988,.4160434,5.575556
80,"Myanmar","AS",1989,.4231918,5.360044
80,"Myanmar","AS",1990,.4212607,5.181647
80,"Myanmar","AS",1991,.3841867,5.528682
80,"Myanmar","AS",1992,.4495195,4.969724
80,"Myanmar","AS",1993,.4194933,5.37012
80,"Myanmar","AS",1994,.4762988,5.116733
80,"Myanmar","AS",1995,.4011623,5.318088
80,"Myanmar","AS",1996,.3723593,5.530313
80,"Myanmar","AS",1997,.4088151,5.060546
80,"Myanmar","AS",1998,.3956269,5.568861
80,"Myanmar","AS",1999,.4337833,5.276626
80,"Myanmar","AS",2000,.4913003,5.161037
80,"Myanmar","AS",2001,.4609837,5.306776
80,"Myanmar","AS",2002,.4686948,5.141691
80,"Myanmar","AS",2003,.4715592,5.206604
80,"Myanmar","AS",2004,.5176634,5.138606
80,"Myanmar","AS",2005,.5182006,5.635325
80,"Myanmar","AS",2006,.52284,5.543544
80,"Myanmar","AS",2007,.5582216,5.13323
80,"Myanmar","AS",2008,.4905849,5.362898
81,"Namibia","AF",1961,-.9822329,2.827032
81,"Namibia","AF",1962,-1.032392,3.189756
81,"Namibia","AF",1963,-1.035192,2.374025
81,"Namibia","AF",1964,-1.102994,2.735948
81,"Namibia","AF",1965,-1.154453,2.778337
81,"Namibia","AF",1966,-1.184629,2.646854
81,"Namibia","AF",1967,-1.291019,2.359177
81,"Namibia","AF",1968,-1.262791,2.562357
81,"Namibia","AF",1969,-1.313575,2.578415
81,"Namibia","AF",1970,-1.287079,3.008578
81,"Namibia","AF",1971,-1.388979,2.705098
81,"Namibia","AF",1972,-1.380262,2.630875
81,"Namibia","AF",1973,-1.349252,2.790095
81,"Namibia","AF",1974,-1.42311,1.745378
81,"Namibia","AF",1975,-1.412022,2.359092
81,"Namibia","AF",1976,-1.407969,1.604347
81,"Namibia","AF",1977,-1.378897,2.208498
81,"Namibia","AF",1978,-1.404678,2.195271
81,"Namibia","AF",1979,-1.366336,2.691349
81,"Namibia","AF",1980,-1.414168,2.670894
81,"Namibia","AF",1981,-1.42817,2.580568
81,"Namibia","AF",1982,-1.432898,2.714793
81,"Namibia","AF",1983,-1.384634,2.942248
81,"Namibia","AF",1984,-1.381332,3.172048
81,"Namibia","AF",1985,-1.683639,2.769895
81,"Namibia","AF",1986,-1.477422,2.926539
81,"Namibia","AF",1987,-1.573161,3.423209
81,"Namibia","AF",1988,-1.526099,3.180182
81,"Namibia","AF",1989,-1.405113,3.060611
81,"Namibia","AF",1990,-1.377255,3.343005
81,"Namibia","AF",1991,-1.213556,2.697658
81,"Namibia","AF",1992,-2.401816,3.556756
81,"Namibia","AF",1993,-1.669454,3.367095
81,"Namibia","AF",1994,-1.714628,2.851975
81,"Namibia","AF",1995,-2.216297,4.069688
81,"Namibia","AF",1996,-1.986757,3.791672
81,"Namibia","AF",1997,-1.305826,3.042862
81,"Namibia","AF",1998,-2.055351,3.93162
81,"Namibia","AF",1999,-2.094786,3.541069
81,"Namibia","AF",2000,-1.653273,3.264945
81,"Namibia","AF",2001,-1.663558,3.36345
81,"Namibia","AF",2002,-1.593138,3.474716
81,"Namibia","AF",2003,-1.858845,4.013563
81,"Namibia","AF",2004,-1.712024,3.202914
81,"Namibia","AF",2005,-1.721167,4.093132
81,"Namibia","AF",2006,-1.545228,2.145985
81,"Namibia","AF",2007,-1.512697,3.528656
81,"Namibia","AF",2008,-1.551032,3.355549
82,"Nepal","AS",1961,.5089046,5.514373
82,"Nepal","AS",1962,.4477374,5.603857
82,"Nepal","AS",1963,.4427099,5.723524
82,"Nepal","AS",1964,.4509777,5.98784
82,"Nepal","AS",1965,.4284567,5.708736
82,"Nepal","AS",1966,.3732861,5.960495
82,"Nepal","AS",1967,.3022684,5.613471
82,"Nepal","AS",1968,.3079043,5.425299
82,"Nepal","AS",1969,.2886921,5.895457
82,"Nepal","AS",1970,.3293964,5.692752
82,"Nepal","AS",1971,.2201096,4.986274
82,"Nepal","AS",1972,.1679637,5.650151
82,"Nepal","AS",1973,.2808178,5.445554
82,"Nepal","AS",1974,.1937103,5.853177
82,"Nepal","AS",1975,.2053264,5.53791
82,"Nepal","AS",1976,.1661253,5.956863
82,"Nepal","AS",1977,.1112839,5.52988
82,"Nepal","AS",1978,.0914748,5.298937
82,"Nepal","AS",1979,.0017287,5.984365
82,"Nepal","AS",1980,.0851491,5.792527
82,"Nepal","AS",1981,.061925,5.584469
82,"Nepal","AS",1982,-.155476,5.510409
82,"Nepal","AS",1983,.091029,4.921065
82,"Nepal","AS",1984,.0106192,5.590398
